ein,name,zip,zip5,nteefinal
362662739,SPERTUS COLLEGE OF JUDAICA,60605-1901,60605,B43
205085101,SPIRITUAL LIFE BIBLE COLLEGE,55430-1414,55430,B42
464139065,SPOKANE TEACHING HEALTH CENTER,99202-2139,99210,B50
912056120,SPOKANE TRIBAL COLLEGE,99040-0097,99040,B42
381359569,SPRING ARBOR UNIVERSITY,49283-9701,49283,B43
630302179,SPRING HILL COLLEGE,36608-1780,36608,B43
042104329,SPRINGFIELD COLLEGE,01109-3707,1109,B43
370663573,SPRINGFIELD COLLEGE IN ILLINOIS,62702-2643,62702,B41
420703280,ST AMBROSE UNIVERSITY,52803-2829,52803,B43
560530240,ST ANDREWS PRESBYTERIAN COLLEGE,28352-5521,28352,B42
742606557,ST ANTHONYS SCHOOL OF THEOLOGY,79903-1915,79903,B50
770187320,ST ATHANASIUS ACADEMY OF ORTHODOX THEOLOGY,95624-9704,95624,B42
363108821,ST AUGUSTINE COLLEGE,60640-3501,60640,B41
160743150,ST BONAVENTURE UNIVERSITY,14778-0000,14778,B43
610846809,ST CATHERINE COLLEGE,40061-9435,40061,B41
410695509,ST CATHERINE UNIVERSITY,55105-1750,55105,B43
050258995,ST DUNSTANS COLLEGE OF SACRED MUSIC,02903-1223,2903,B42
741109641,ST EDWARDS UNIVERSITY,78704-6425,78704,B43
111635105,ST FRANCIS COLLEGE,11201-4305,11201,B42
471804087,ST FRANCIS SCHOOL OF LAW,92660-2941,92660,B50
986008096,ST FRANCIS XAVIER UNIVERSITY,00000-0000,0,B43
160746864,ST JOHN FISHER COLLEGE,14618-3537,14618,B43
520591421,ST JOHNS COLLEGE,21401-1687,21401,B43
462114423,ST JOHNS UNIVERSITY,92563-4326,92563,B43
111630830,ST JOHNS UNIVERSITY,11439-9000,11439,B43
451278995,ST JOSEPH SEMINARY OF HANOI FOUNDATION,92684-1396,92684,B50
111733439,ST JOSEPHS COLLEGE,11205-3688,11205,B43
150532239,ST LAWRENCE UNIVERSITY,13676-0000,13617,B43
430764111,ST LOUIS CHRISTIAN COLLEGE,63033-6405,63033,B42
430652675,ST LOUIS COLLEGE OF PHARMACY,63110-1088,63110,B50
301000654,ST LOUIS TEACHER RESIDENCY,63103-1516,63103,B50
430654872,ST LOUIS UNIVERSITY,63103-1020,63103,B43
330143620,ST LUKE UNIVERSITY,91767-5856,91767,B43
941156599,ST MARYS COLLEGE OF CALIFORNIA,94575-3554,94575,B43
410695527,ST MARYS UNIVERSITY OF MINNESOTA,55987-1321,55987,B43
741143128,ST MARYS UNIVERSITY OF SAN ANTONIO,78228-5433,78228,B43
461190815,ST MONICA UNIVERSITY,19734-3044,19734,B43
510198454,ST NERSESS ARMENIAN SEMINARY INC,10804-1418,10804,B50
391399196,ST NORBERT COLLEGE INC,54115-2002,54115,B43
410693979,ST OLAF COLLEGE,55057-1574,55057,B42
540534607,ST PAULS COLLEGE,23868-1200,23868,B42
980442743,ST PETERS COLLEGE,00000-0000,0,B42
592850837,ST PETERSBURG THEOLOGICAL SEMINARY INC,33759-4505,33759,B50
474315761,ST PHOTIOS ORTHODOX THEOLOGICAL SEMINARY,,96027,B50
132513162,ST THOMAS AQUINAS COLLEGE,10976-1041,10976,B43
590949880,ST THOMAS UNIVERSITY INC,33054-6313,33054,B43
061331677,ST VINCENTS COLLEGE INC,06606-4201,6606,B41
464071746,STANFORD HEALTH CARE ADVANTAGE,94568-3166,94568,B43
941156365,STANFORD UNIVERSITY BOARD OF TRUSTEES OF THE LELAND STANFORD JU,94304-1234,94304,B43
330704703,STANTON UNIVERSITY,92844-1563,92844,B43
274448806,STATE COLLEGE AREA ROLLERS,16804-1051,16804,B42
454215802,STATE COLLEGE YOUTH WRESTLING INC,16827-0345,16827,B42
431408945,STATE FAIR COMMUNITY COLLEGE FACILITIES CORPORATION,65301-2188,65301,B41
272576092,STATE UNIVERSITY OF NEW YORK ATHLETIC CONFERENCE INC,13045-0000,13045,B43
272390050,STEM ACADEMY INC,53005-5941,53005,B40
430670936,STEPHENS COLLEGE,65215-1000,65215,B42
480543728,STERLING COLLEGE,67579-1533,67579,B42
030197728,STERLING COLLEGE,05827-0072,5827,B42
590624416,STETSON UNIVERSITY INC,32723-8300,32723,B43
221487354,STEVENS INSTITUTE OF TECHNOLOGY TRUSTEES,07030-0000,7030,B43
520705392,STEVENSON UNIVERSITY INC,21153-0641,21153,B43
630315935,STILLMAN COLLEGE,35401-0000,35401,B42
030461931,STILLPOINT RETREATS INC,03038-5022,3038,B50
810420650,STONE CHILD COLLEGE CORPORATION,59521-8752,59521,B41
042104229,STONEHILL COLLEGE INC,02357-0000,2357,B42
112553515,STONY BROOK ANESTHESIOLOGY UNIVERSITY FACULTY PRACTICE CORP,11790-0988,11790,B43
113011790,STONY BROOK DERMATOLOGY ASSOCIATES UNIVERSITY FACULTY PRACTICE CORPOR,11790-0988,11790,B43
113066770,STONY BROOK EMERGENCY PHYSICIANS UNIVERSITY FACULTY PRACTICE CORPOR,11790-0988,11790,B43
112593061,STONY BROOK ORTHOPAEDIC ASSOCIATES UNIVERSITY FACULTY PRACTICE CORP,11790-0988,11790,B43
112590096,STONY BROOK PSYCHIATRIC ASSOCIATES UNIVERSITY FACULTY PRACTICE CORP,11790-0988,11790,B43
113559055,STONY BROOK UNIVERSITY PHYSICIANS UNIVERSITY FACULITY PRACTICE,,11790,B43
452940053,STUDENT SENATE OF THE STATE UNIVERSITY OF NEW YORK AT DELHI,13753-0000,13753,B43
452472075,SU ENACTUS INC,13244-4418,13244,B43
042133255,SUFFOLK UNIVERSITY,02108-2701,2108,B43
141499946,SULLIVAN COUNTY COMMUNITY COLLEGE DORMITORY CORPORATION,12759-0989,12759,B41
476025325,SUMMIT CHRISTIAN COLLEGE,69341-2309,69341,B42
474903297,SUMMIT CHRISTIAN UNIVERSITY INC,42066-0041,42066,B43
320014464,SUMMIT UNIVERSITY INC,46545-5547,46545,B43
770509269,SUMMIT WORSHIP CENTER AND COLLEGE,93301-2343,93301,B43
133800725,SUNBRIDGE INSTITUTE INC,10977-6304,10977,B43
231353385,SUSQUEHANNA UNIVERSITY,17870-1164,17870,B42
522447352,SUSQUEHANNA VALLEY MINISTRY CENTER,17022-2298,17022,B43
231352683,SWARTHMORE COLLEGE,19081-1306,19081,B42
540534105,SWEET BRIAR INSTITUTE,24595-5001,24595,B42
150532081,SYRACUSE UNIVERSITY,13244-5300,13244,B43
480556726,TABOR COLLEGE INC,67063-1753,67063,B43
205592348,TACOMA BIBLE COLLEGE,98402-1099,98402,B42
630288870,TALLADEGA COLLEGE,35160-2354,35160,B42
630623466,TALLADEGA COLLEGE HILLS APTS INC,35205-2809,35205,B42
591571122,TALMUDIC COLLEGE OF FLORIDA INC,33140-3854,33140,B50
222041389,TALMUDIC RESEARCH CENTER OF NORTHERN NEW JERSEY,07055-4640,7055,B50
237125575,TALMUDICAL ACADEMY,07710-0007,7710,B42
440552036,TARKIO COLLEGE,64491-0231,64491,B42
350868181,TAYLOR UNIVERSITY,46989-1001,46989,B43
131624202,TEACHERS COLLEGE COLUMBIA UNIVERSITY,10027-6605,10027,B50
271854642,TEAM IMPACT CHRISTIAN UNIVERSITY INC,70815-4081,70815,B43
261288955,TECHNOLOGY PARTNERSHIP OF NAGOYA UNIVERSITY INC,27560-9693,27560,B43
581365975,TECHNOLOGY STUDENT ASSOCIATION,31545-0406,30281,B43
841123408,TEIKYO LORETTO HEIGHTS UNIVERSITY,80236-2711,80236,B42
060805216,TEIKYO POST UNIVERSITY INCORPORATED,80236-2711,80236,B42
980391928,TEL AVIV UNIVERSITY,00000-0000,0,B43
237122352,TEMPLE BIBLE COLLEGE AND SEMINARY,45229-3320,45229,B50
231365971,TEMPLE UNIVERSITY,19122-0000,19122,B43
454475679,TENNESSEE COLLEGE ACCESS AND SUCCESS NETWORK,37203-2979,37203,B42
581450105,TENNESSEE SCHOOL PLANT MANAGEMENT ASSOCIATION,37064-3461,37064,B50
620548919,TENNESSEE TEMPLE UNIVERSITY,37404-3530,37404,B43
620476661,TENNESSEE WESLEYAN COLLEGE,37303-3604,37303,B42
742515406,TEXAS A AND M INTERNATIONAL UNIVERSITY ALUMNI ASSOCIATION,78041-1920,78045,B43
760196908,TEXAS CHIROPRACTIC COLLEGE FOUNDATION INC,77505-1602,77505,B42
750827465,TEXAS CHRISTIAN UNIVERSITY,76129-0001,76129,B43
750917417,TEXAS COLLEGE,75702-1962,75702,B42
562358912,TEXAS COMMUNITY COLLEGE EDUCATION INITIATIVE,78701-1686,78701,B41
431742297,TEXAS COUNTY TECHNICAL INSTITUTE,65613-0592,65613,B41
371741214,TEXAS INDEPENDENT BAPTIST SEMINARY,75604-2507,75604,B50
741109748,TEXAS LUTHERAN UNIVERSITY,78155-5978,78155,B42
751616461,TEXAS SOCIETY OF CERTIFIED PUBLIC ACCOUNTANTS,76107-2119,76107,B50
750800691,TEXAS WESLEYAN UNIVERSITY,76107-2257,76107,B43
720423889,THE ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND,70118-5665,70118,B43
561500678,THE ALICE AYCOCK POE CENTER FOR HEALTH EDUCATION,27610-1830,27610,B50
822123116,THE AMERICAN COLLEGE OF THE MEDITERRANEAN,85282-7198,85282,B43
742841146,THE ARKANSAS TECH UNIVERSITY FACILITIES DEVELOPMENT FOUNDATION,72801-0000,72801,B43
042126597,THE BOSTON CONSERVATORY,02215-4006,2215,B43
832135357,THE BUHITE-DIMINO CORRIDOR FOR ORAL AND MAXILLOFACIAL HEALTH INC,14621-1233,14621,B40
310536647,THE CEDARVILLE UNIVERSITY,45314-8501,45314,B42
300639724,THE CHARLES SPOSATO GRADUATE SCHOOL OF EDUCATION INC,02215-1308,2215,B43
952556403,THE CHICAGO SCHOOL OF PROFESSIONAL PSYCHOLOGY COUNSELING CENTERS,,60601,B50
800477644,THE CHICAGO SCHOOL WASHINGTON DC INC,20005-2327,20005,B50
870788565,THE COALITION FOR COLLEGE COST SAVINGS,37203-0000,37203,B42
421451540,THE COLLEGE OF DIPLOMATES OF THE AMERICAN BOARD OF ORTHODONTICS FDN,63303-6228,63303,B50
820200906,THE COLLEGE OF IDAHO INC,83605-4432,83605,B43
751860688,THE COLLEGE OF SAINTS JOHN FISHER & THOMAS MORE,76110-4075,76110,B42
260812968,THE COMMONWEALTH MEDICAL COLLEGE,18509-3240,18509,B50
141896370,THE CONSERVATIVE CHRISTIAN READER,80020-2316,80020,B50
580566167,THE CORPORATION OF MERCER UNIVERSITY,31207-0001,31207,B43
113284934,THE ELMEZZI GRADUATE SCHOOL OF MOLECULAR MEDICINE,11590-1740,11590,B43
462054383,THE EMMAUS PROJECT,92805-6602,92805,B40
954663290,THE KINGS UNIVERSITY,76092-6507,76092,B43
390806261,THE MEDICAL COLLEGE OF WISCONSIN INC,53226-0509,53226,B43
810588012,THE MENNINGER CLINIC FOUNDATION,77035-6207,77035,B50
581438873,THE MOREHOUSE SCHOOL OF MEDICINE INC,30310-1458,30310,B50
421682886,THE NEUROPSYCHOLOGY ASSESSMENT CENTER AT WIDENER UNIVERSITY,19013-5700,19013,B43
465340763,THE NEW AMERICAN COLLEGES & UNIVERSITIES,45419-3121,45419,B43
133297197,THE NEW SCHOOL,10011-8002,10011,B43
823576544,THE OHIO BIBLE INSTITUTE,44313-3906,44313,B40
952592468,THE SANTA BARBARA VENTURA COLLEGE O F LAW,93003-7774,93003,B50
593562981,THE SCHULTZ CENTER FOR TEACHING AND LEADERSHIP INC,32207-0000,32207,B50
912037146,THE SEATTLE SCHOOL OF THEOLOGY & PSYCHOLOGY,98121-1177,98121,B50
208625115,THE UNIVERSITY OF FONDWA USA INC,77030-3602,77030,B43
660432514,THE UNIVERSITY OF THE VIRGIN ISLANDS,00802-6004,802,B43
541694588,THE WASHINGTON THEOLOGICAL SEMINARY,22152-1521,22152,B50
250965603,THE WAYNESBURG UNIVERSITY,15370-1258,15370,B43
311395941,THE WORKS OHIO CENTER OF HISTORY ART & TECHNOLOGY,43055-5429,43055,B43
240795509,THE WYOMING SEMINARY OF THE SUSQUEHANNA ANNUAL CONFERENCE OF,18704-3506,18704,B50
730752604,THE XENIA INSTITUTE,73069-5648,73069,B43
010947364,THE@COMMUNITY COLLEGE PUBLIC RELATIONS ORGANIZATION INC,92832-0000,92832,B41
204075974,THEFILMSCHOOL,98109-4623,98109,B40
364747575,THEOLOGICAL EDUCATION INITIATIVE,65203-2585,65203,B50
956095424,THEOSOPHICAL UNIVERSITY,91109-7107,91109,B43
250965576,THIEL COLLEGE,16125-2186,16125,B42
941698615,THOMAS AQUINAS COLLEGE,93060-9621,93060,B42
010263385,THOMAS COLLEGE,04901-5066,4901,B43
231352651,THOMAS JEFFERSON UNIVERSITY,19107-5543,19107,B50
311695478,THOMAS JEFFERSON UNIVERSITY CARDIOLOGY RESEARCH FOUNDATION,19004-1125,19004,B43
381988915,THOMAS M COOLEY LAW SCHOOL,48901-3038,48901,B50
610448560,THOMAS MORE COLLEGE,41017-3428,41017,B43
020344073,THOMAS MORE COLLEGE OF LIBERAL ARTS INCORPORATED,03054-4855,3054,B42
580644897,THOMAS UNIVERSITY INC,31792-7478,31792,B43
860105586,THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,85004-2259,85004,B50
344427516,TIFFIN UNIVERSITY,44883-2161,44883,B43
522242995,TLBU FOUNDATION INC,08232-2854,8232,B50
580685908,TOCCOA FALLS COLLEGE INC,30598-9602,30598,B42
261073809,TODAY COLLEGE TOUR,94122-5066,94122,B42
860931108,TOHONO O ODHAM COMMUNITY COLLEGE,85634-3129,85634,B41
116039909,TORAH ORE SEMINARY,11210-4710,11210,B50
640303093,TOUGALOO COLLEGE,39174-9700,39174,B42
132676570,TOURO COLLEGE,10001-2705,10001,B43
200363127,TOURO UNIVERSITY,10036-8687,10036,B43
133838740,TOURO UNIVERSITY,10036-8687,10036,B50
680646771,TOURO UNIVERSITY COLLEGE OF MEDICINE INC,10010-4202,10010,B50
364479457,TOYOTA TECHNOLOGICAL INSTITUTE AT CHICAGO,60637-2803,60637,B50
454047696,TRANSPACIFIC UNIVERSITY INC,95828-0959,95828,B43
610444825,TRANSYLVANIA UNIVERSITY,40508-1797,40508,B42
620497990,TREVECCA NAZARENE UNIVERSITY,37210-2834,37210,B43
310792741,TRI STATE BIBLE COLLEGE,45680-8402,45680,B42
830306202,TRIAL LAWYERS COLLEGE,82001-4531,82001,B50
350715530,TRINE UNIVERSITY INC,46703-1764,46703,B43
412270181,TRINITY BAPTIST COLLEGE INC,32221-1342,32221,B42
450306841,TRINITY BIBLE COLLEGE AND GRADUATE SCHOOL,58436-7105,58436,B42
362387148,TRINITY CHRISTIAN COLLEGE ASSOCIATION,60463-1768,60463,B42
060646927,TRINITY COLLEGE,06106-3100,6106,B43
530196640,TRINITY COLLEGE,20017-1004,20017,B43
596155069,TRINITY COLLEGE OF FLORIDA INC,34655-4401,34655,B42
953288169,TRINITY COLLEGE OF GRADUATE STUDIES,92801-1167,92801,B50
810994377,TRINITY COLLEGE OF NURSING & HEALTH SCIENCES,61201-5317,61201,B50
341037893,TRINITY COLLEGE OF THE BIBLE,47629-0717,47629,B43
362216176,TRINITY INTERNATIONAL UNIVERSITY,60015-1241,60015,B43
741109633,TRINITY UNIVERSITY,78212-4674,78212,B43
751591034,TRINITY VALLEY BAPTIST SEMINARY,76060-0445,76060,B50
237204465,TRINITY WESTERN UNIVERSITY,00000-0000,0,B43
160909446,TROCAIRE COLLEGE,14220-2003,14220,B41
463697983,TROUP COUNTY COLLEGE AND CAREER ACADEMY INC,30241-1620,30241,B42
580531392,TRUETT MCCONNELL COLLEGE,30528-1264,30528,B41
042103547,TRUSTEES OF BOSTON UNIVERSITY,02215-1390,2215,B43
020222111,TRUSTEES OF DARTMOUTH COLLEGE,03755-2112,3755,B43
020502992,TRUSTEES OF DARTMOUTH COLLEGE,03755-3548,3755,B43
651199528,TRUSTEES OF DARTMOUTH COLLEGE,03755-3548,3755,B43
651199443,TRUSTEES OF DARTMOUTH COLLEGE,03755-3548,3755,B43
420680387,TRUSTEES OF GRINNELL COLLEGE,50112-2227,50112,B42
150532200,TRUSTEES OF HAMILTON COLLEGE,13323-1218,13323,B42
042103578,TRUSTEES OF MOUNT HOLYOKE COLLEGE,01075-1423,1075,B42
210634501,TRUSTEES OF PRINCETON UNIVERSITY,08540-6242,8540,B43
861139517,TRUSTEES OF PURDUE UNIVERSITY,46122-9235,46122,B43
010212542,TRUSTEES OF ST JOSEPHS COLLEGE,04084-5236,4084,B43
410693960,TRUSTEES OF THE HAMLINE UNIVERSITY OF MINNESOTA,55104-1205,55104,B43
041843040,TRUSTEES OF THE SMITH COLLEGE,01063-0001,1063,B43
231352685,TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,19104-6205,19104,B43
042103634,TRUSTEES OF TUFTS COLLEGE,02155-4243,2155,B43
141338580,TRUSTEES OF UNION COLLEGE,12308-3256,12308,B43
954663347,TRUTH THEOLOGICAL SEMINARY,91006-3935,91006,B50
272054348,TUCSON COLLEGIATE PREP INC,85702-0641,85702,B40
273586404,TULE INSTITUTE,95763-1144,95763,B40
450323401,TURTLE MOUNTAIN COMMUNITY COLLEGE INC,58316-0340,58316,B42
620484185,TUSCULUM COLLEGE,37743-0002,37743,B43
630288878,TUSKEGEE UNIVERSITY,36088-0000,36088,B43
650154723,TYNDALE THEOLOGICAL SEMINARY INC FKA TYNDALE INTERNATIONAL MISSION,60187-0242,60187,B50
391146331,U W WASHINGTON COUNTY CAMPUS COOPERATIVE,,53095,B43
461482891,UC BERKELEY CENTER FOR EXECUTIVE EDUCATION,94704-1223,94704,B50
271231580,UCS UNIVERSITY OF CALIFORNIA,90010-1206,90010,B43
651059288,UNAD FLORIDA INC,33325-6253,33331,B40
611531458,UNAM USA,78205-3204,78205,B40
351098204,UNION BIBLE COLLEGE INC,46074-0900,46074,B42
610461768,UNION COLLEGE,40906-1410,40906,B43
200258004,UNION GRADUATE COLLEGE,12308-3131,12308,B50
310747997,UNION INSTITUTE & UNIVERSITY,45206-1925,45206,B43
131624238,UNION THEOLOGICAL SEMINARY,10027-5701,10027,B50
620516509,UNION UNIVERSITY,38305-3656,38305,B43
464098406,UNION UNIVERSITY INTERNATIONAL,92708-1551,92708,B42
450316767,UNITED CAMPUS MINISTRY AT THE NORTH DAKOTA STATE UNIVERSITY,58102-2513,58102,B43
471821595,UNITED CORNERSTONE UNIVERSITY,27360-3906,27360,B43
990271348,UNITED HAWAII COLLEGE,96720-2606,96720,B42
954554242,UNITED SOUTH AMERICA MISSION,92803-5073,92803,B50
951860996,UNITED STATES CATHOLIC CONFERENCE,91770-4251,91770,B41
952113260,UNITED STATES CATHOLIC CONFERENCE,90275-0000,90275,B41
452880238,UNITED STATES CATHOLIC CONFERENCE,30327-3623,30327,B42
461609311,UNITED STATES COLLEGE OF VETERINARY PATHOLOGY INC,24060-6373,24060,B50
562538741,UNITED STATES INTERNATIONAL UNIVERSITY AFRICA,92127-2632,92127,B43
510381264,UNITED STATES OPEN UNIVERSITY INC,00000-0000,0,B40
630771624,UNITED STATES SPORTS ACADEMY INC,36526-7055,36526,B50
043799664,UNITED THEOLOGICAL SEMINARY INC,11358-1322,11358,B50
410854766,UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,55114-0019,55114,B50
450314233,UNITED TRIBES TECHNICAL COLLEGE,58504-7565,58504,B41
461694471,UNITED UNIVERSITY OF FLORIDA INC,33165-3339,33165,B43
010275130,UNITY COLLEGE,04988-3712,4988,B42
832074985,UNITYPOINT BROADLAWNS PSYCHIATRY EDUCATION FOUNDATION,50309-3203,50309,B50
510151916,UNIV OF OREGON HEALTH SCIENCES DEPT OF ANESTHESIAS RESEARCH & EDUCAT,53201-0634,53201,B50
462192790,UNIVERSAL ACADEMY FOR THE COLLEGE BOUND INC,19146-2105,19146,B42
660439432,UNIVERSAL TECHNOLOGY COLLEGE OF PUERTO RICO INC,00605-1955,605,B41
660259904,UNIVERSIDAD CENTRAL DE BAYAMON INC,00960-1725,960,B43
660349669,UNIVERSIDAD CENTRAL DEL CARIBE INC,00960-6032,960,B50
710962979,UNIVERSIDAD CRISTIANA LOGOS INC,32207-8660,32207,B43
660362666,UNIVERSIDAD POLITECNICA DE PUERTO RICO INC,00919-2017,919,B43
237172320,UNIVERSITE DE MONTREAL SUCCURSALE A QUEBEC,00000-0000,0,B43
311490115,UNIVERSITE DE SHERBROOKE,00000-0000,0,B43
010833168,UNIVERSITIES ALLIED FOR ESSENTIAL MEDICINES CORP,20002-4060,20002,B43
462558352,UNIVERSITY ACADEMY,,44306,B43
381977050,UNIVERSITY AFFILIATED HOSPITALS OF FLINT INC,48502-1902,48502,B50
203116733,UNIVERSITY ANESTHESIA ASSOCIATES,48038-0000,48038,B43
112569522,UNIVERSITY ASSOCIATES IN OBSTETRICS & GYNECOLOGY P C,11790-0988,11790,B43
203469787,UNIVERSITY BEYOND BARS,98103-1525,98103,B43
383064555,UNIVERSITY CENTER AT GAYLORD,49735-9387,49735,B40
810107440,UNIVERSITY CENTER BOOKSTORE,59911-1544,59911,B43
272793072,UNIVERSITY CENTER OF GREENVILLE INC,29607-2544,29607,B43
203690304,UNIVERSITY CENTERS OF THE SAN MIGUEL INC,81435-1621,81435,B43
264360361,UNIVERSITY CIRCLE NEW MARKETS INC,44106-1807,44106,B43
820555955,UNIVERSITY COMMUNITY ACADEMY,30314-1326,30314,B43
272017442,UNIVERSITY DENTAL ASSOCIATES INC,14214-8006,14214,B43
263118684,UNIVERSITY DEVELOPMENT GROUP INC,44240-0006,44240,B43
464993761,UNIVERSITY DEVELOPMENT STRATEGIES,43210-0000,43210,B43
474681900,UNIVERSITY DISTRICT SPECIAL IMPROVEMENT DISTRICT INC,43201-1101,43201,B43
946129857,UNIVERSITY FARM CIRCLE,95617-0858,95617,B43
264575209,UNIVERSITY FOR LEADERS,60124-8944,60124,B43
472553196,UNIVERSITY HEALTH CARE INC,53562-5531,53562,B43
900893455,UNIVERSITY HEALTHCARE PHYSICIANS INC,25401-9000,25401,B43
134017676,UNIVERSITY HEIGHTS EDUCATIONAL & CULTURAL DEVEL COMMUNITY CNTR INC,11222-6296,11222,B43
455544802,UNIVERSITY HIGH SCHOOL GIRLS VOLLEY BALL,92612-3201,92612,B43
262258318,UNIVERSITY HOLDINGS INC,40292-0001,40292,B43
721590277,UNIVERSITY HOUSE CORP,10065-7458,10065,B43
472867445,UNIVERSITY INDUSTRY DEMONSTRATION PARTNERSHIP INC,29201-2635,29201,B43
272947647,UNIVERSITY LEARNING CENTER INC,33422-1752,33422,B43
161359213,UNIVERSITY NEUROLOGY INC,14203-1126,14203,B50
341972453,UNIVERSITY OF AKRON RESEARCH FOUNDATION,44325-2103,44325,B43
986001254,UNIVERSITY OF ALBERTA,00000-0000,0,B43
980148939,UNIVERSITY OF AUCKLAND,00000-0000,0,B43
060646936,UNIVERSITY OF BRIDGEPORT,06604-0000,6604,B43
986001255,UNIVERSITY OF BRITISH COLUMBIA,00000-0000,0,B43
237067592,UNIVERSITY OF CALGARY,00000-0000,0,B43
593086453,UNIVERSITY OF CENTRAL FLORIDA RESEARCH FOUNDATION INC,32826-3231,32826,B43
550357039,UNIVERSITY OF CHARLESTON,25304-1045,25304,B43
362177139,UNIVERSITY OF CHICAGO,60637-2612,60637,B43
366056201,UNIVERSITY OF CHICAGO CANCER RESEARCH FOUNDATION,60637-5418,60637,B43
465609879,UNIVERSITY OF COLOGNE NEW YORK OFFICE CORP,10017-1845,10017,B43
454552631,UNIVERSITY OF COLORADO HEALTH,80045-2548,80045,B43
743066182,UNIVERSITY OF COLORADO REAL ESTATE FOUNDATION,80203-1185,80203,B43
750926755,UNIVERSITY OF DALLAS,75062-4736,75062,B43
310536715,UNIVERSITY OF DAYTON,45469-1643,45469,B43
516000297,UNIVERSITY OF DELAWARE,19716-5304,19716,B43
516017306,UNIVERSITY OF DELAWARE RESEARCH FOUNDATION INC,19716-0099,19716,B43
381360586,UNIVERSITY OF DETROIT MERCY,48221-3038,48221,B43
420680323,UNIVERSITY OF DUBUQUE,52001-5050,52001,B43
454778796,UNIVERSITY OF EARTH INC,96103-0052,96103,B43
273936024,UNIVERSITY OF EAST CLEVELAND INC,44118-4254,44120,B43
350868074,UNIVERSITY OF EVANSVILLE,47714-1506,47714,B43
344431169,UNIVERSITY OF FINDLAY,45840-3653,45840,B43
650683159,UNIVERSITY OF FORT LAUDERDALE INC,33313-5809,33351,B43
810231777,UNIVERSITY OF GREAT FALLS,59405-4934,59405,B43
060731360,UNIVERSITY OF HARTFORD,06117-1545,6117,B43
350868107,UNIVERSITY OF INDIANAPOLIS,46227-3630,46227,B43
420931777,UNIVERSITY OF IOWA FACILITIES CORPORATION,52244-4550,52244,B43
760774124,UNIVERSITY OF KENT IN AMERICA INC,20910-0000,20910,B43
311146505,UNIVERSITY OF KENTUCKY EQUINE RESEARCH FOUNDATION INC,40506-0001,40506,B43
951644026,UNIVERSITY OF LA VERNE,91750-4401,91750,B43
271161026,UNIVERSITY OF LIVERPOOL IN AMERICA INC,,19801,B43
201116697,UNIVERSITY OF LOUISIANA MONROE FACILITIES INC,71209-2000,71209,B43
611254532,UNIVERSITY OF LOUISVILLE MEDICAL SCHOOL DEPT OF FAM & C M D E INC,40202-1798,40202,B50
273645560,UNIVERSITY OF LOUISVILLE PHYSICIANS INC,40202-1959,40202,B43
986008078,UNIVERSITY OF MANITOBA,00000-0000,0,B43
450273403,UNIVERSITY OF MARY,58504-9634,58504,B43
741161940,UNIVERSITY OF MARY HARDIN BAYLOR,76513-2578,76513,B43
522122145,UNIVERSITY OF MARYLAND ORTHOPAEDIC ASSOCIATES P A,21201-6808,21201,B43
113832252,UNIVERSITY OF MASSACHUSETTS REINHAM SHADOW RIDERS,02767-1113,2767,B43
205400381,UNIVERSITY OF MEMPHIS RESEARCHFOUNDATION,38152-3370,38152,B43
590624458,UNIVERSITY OF MIAMI,33124-8106,33124,B43
311813143,UNIVERSITY OF MISSISSIPPI RESEARCH FOUNDATION,38677-1848,38677,B43
311574931,UNIVERSITY OF MISSOURI COLUMBIA MEDICAL ALLIANCE,65211-0001,65211,B43
431212976,UNIVERSITY OF MISSOURI ORTHOPAEDICASSOCIATIONDEPT OF ORTH,65212-0001,65212,B43
630417508,UNIVERSITY OF MOBILE INC,36613-2842,36613,B43
340714687,UNIVERSITY OF MOUNT UNION,44601-0000,44601,B42
850474926,UNIVERSITY OF NATURAL MEDICINE,87502-4069,87502,B50
470049123,UNIVERSITY OF NEBRASKA BOARD OF REGENTS,68503-1435,68503,B43
463851186,UNIVERSITY OF NEVADA SCHOOL OF MEDICINE PHARMACY,89503-1896,89503,B50
237103810,UNIVERSITY OF NEW BRUNSWICK,00000-0000,0,B43
010211810,UNIVERSITY OF NEW ENGLAND,04005-9526,4005,B43
020332032,UNIVERSITY OF NEW HAMPSHIRE SCHOOL OF LAW,03301-4115,3301,B50
060761704,UNIVERSITY OF NEW HAVEN,06516-1916,6516,B43
510537391,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE FACILITIES DEVELOPMENT C,28223-0001,28223,B43
331127376,UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE INST FOR SOCIAL CPTL INC,28223-0001,28223,B43
756064033,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER TCOM FOUNDATION INC,,76107,B50
391896366,UNIVERSITY OF NORTHERN IOWA PRIOPERTIES CORPORATION,50614-0282,50614,B43
341695897,UNIVERSITY OF NORTHWESTERN OHIO,45805-1409,45805,B42
410711610,UNIVERSITY OF NORTHWESTERN ST PAUL,55113-1501,55069,B42
350868188,UNIVERSITY OF NOTRE DAME DU LAC,46556-0000,46556,B43
